province_id,province_vi,region,region_id,year,D1,D2,D3,D4,D5,D6,D7,D8,total_papi,total_papi_6dim,total_official,n_dims,rank_year,tier
46,Tây Ninh,Đông Nam Bộ,5,2020,4.5237193,5.058847,4.9315314,6.574064,7.325258,7.066917,3.2465293,2.6139896,41.340855,35.480335,41.34085464477539,8,51,Thấp nhất
47,Bình Dương,Đông Nam Bộ,5,2020,4.2901196,5.088853,4.654321,6.5993104,7.523773,6.741716,3.0662868,2.7980013,40.762383,34.898094,40.76238250732422,8,57,Thấp nhất
48,Đồng Nai,Đông Nam Bộ,5,2020,4.646975,5.2125573,4.973365,6.9168935,7.5219846,6.7061996,3.2511306,3.2754238,42.504528,35.977974,42.5045280456543,8,36,TB thấp
49,Bà Rịa - Vũng Tàu,Đông Nam Bộ,5,2020,5.1675963,5.797926,5.164809,7.073786,7.5526843,7.6308823,3.227034,2.8413098,44.456028,38.387688,44.45602798461914,8,11,Cao nhất
50,Hồ Chí Minh,Đông Nam Bộ,5,2020,4.445312,5.381593,4.8017993,6.36322,7.34072,7.3675265,2.8200788,3.4644237,41.984673,35.700172,41.98467254638672,8,46,TB thấp
51,Long An,Đồng bằng sông Cửu Long,6,2020,4.940986,5.0712442,4.662972,7.632291,7.597248,6.903026,3.2559392,2.6114948,42.6752,36.807766,42.675201416015625,8,34,TB thấp
52,Tiền Giang,Đồng bằng sông Cửu Long,6,2020,4.67471,5.297858,4.921687,7.3457785,7.0968432,7.1269403,3.632621,2.1988254,42.295265,36.463818,42.295265197753906,8,39,TB thấp
53,Bến Tre,Đồng bằng sông Cửu Long,6,2020,4.876657,5.6192026,5.457465,7.8252563,7.6477027,6.740048,3.8756425,2.587312,44.629284,38.166332,44.6292839050293,8,8,Cao nhất
54,Trà Vinh,Đồng bằng sông Cửu Long,6,2020,4.05779,4.696732,4.8672767,7.155414,7.840096,7.339425,3.695969,2.6281195,42.280823,35.956734,42.28082275390625,8,41,TB thấp
55,Vĩnh Long,Đồng bằng sông Cửu Long,6,2020,4.178124,4.871754,4.732712,7.287905,7.3726897,7.1986947,4.527942,3.0296907,43.199512,35.64188,43.19951248168945,8,23,TB cao
56,Đồng Tháp,Đồng bằng sông Cửu Long,6,2020,4.720588,5.905424,5.137749,8.115115,7.7787538,7.4942746,5.201644,2.6075375,46.96109,39.151905,46.96108627319336,8,2,Cao nhất
57,An Giang,Đồng bằng sông Cửu Long,6,2020,4.6169887,5.1142297,4.763311,7.4083457,7.3166614,7.6315722,4.558789,2.4425118,43.85241,36.85111,43.85240936279297,8,14,Cao nhất
58,Kiên Giang,Đồng bằng sông Cửu Long,6,2020,4.2544513,4.8103957,4.84072,6.8731217,7.462462,6.5166893,3.4268847,2.6188393,40.803566,34.75784,40.80356216430664,8,56,Thấp nhất
59,Cần Thơ,Đồng bằng sông Cửu Long,6,2020,4.7111597,5.354885,4.698544,7.1702094,7.092346,6.922475,4.1703396,2.7655382,42.885498,35.94962,42.885498046875,8,29,TB cao
60,Hậu Giang,Đồng bằng sông Cửu Long,6,2020,4.471502,5.181187,4.889072,7.1085043,7.431774,6.9727745,4.40867,2.613167,43.076653,36.054813,43.07665252685547,8,27,TB cao
61,Sóc Trăng,Đồng bằng sông Cửu Long,6,2020,3.9460409,4.4894557,4.3981223,6.986716,7.2303224,6.7348323,3.6005828,2.090393,39.476467,33.78549,39.47646713256836,8,61,Thấp nhất
62,Bạc Liêu,Đồng bằng sông Cửu Long,6,2020,4.266252,4.7717757,4.997962,6.79204,7.1747565,6.906789,3.3777955,2.6263041,40.913673,34.909576,40.913673400878906,8,54,Thấp nhất
63,Cà Mau,Đồng bằng sông Cửu Long,6,2020,4.839168,5.352806,5.005347,7.3638377,7.389522,6.3546667,3.6600175,2.8079402,42.773308,36.305347,42.7733039855957,8,31,TB cao
1,Hà Giang,Trung du và miền núi phía Bắc,1,2021,4.828553,5.3463507,4.290784,6.7591424,7.270274,7.6459603,3.6992476,2.9616,42.801914,36.141068,42.801910400390625,8,24,TB cao
2,Cao Bằng,Trung du và miền núi phía Bắc,1,2021,4.5513988,4.8186817,3.8383384,6.315329,6.8508973,7.2200646,3.5651052,2.0313706,39.191185,33.59471,39.191184997558594,8,58,Thấp nhất
3,Bắc Kạn,Trung du và miền núi phía Bắc,1,2021,4.8581147,5.2077312,4.249258,6.8595734,6.953041,7.7963357,3.6452112,2.5837114,42.152977,35.924053,42.152976989746094,8,34,TB thấp
4,Tuyên Quang,Trung du và miền núi phía Bắc,1,2021,4.937095,5.615067,4.3878036,7.082743,7.1274743,7.7818446,3.7286325,2.7416146,43.402275,36.932026,43.40227508544922,8,20,TB cao
5,Lào Cai,Trung du và miền núi phía Bắc,1,2021,4.363529,5.212774,4.065278,5.955239,7.0879664,7.411563,3.2287142,2.8263392,40.151405,34.09635,40.15140151977539,8,49,Thấp nhất
6,Yên Bái,Trung du và miền núi phía Bắc,1,2021,4.878261,5.1579404,4.5507045,6.925078,7.115136,7.4436717,3.6612244,2.6221478,42.354164,36.070793,42.354164123535156,8,29,TB cao
7,Thái Nguyên,Trung du và miền núi phía Bắc,1,2021,4.9869795,5.442364,4.370432,6.8835626,7.28678,8.026509,3.2368784,3.1288085,43.362312,36.996628,43.36231231689453,8,21,TB cao
8,Lạng Sơn,Trung du và miền núi phía Bắc,1,2021,5.516691,6.0431023,4.5107284,7.538966,7.450134,7.7297854,4.13078,2.9178767,45.838066,38.78941,45.83806228637695,8,4,Cao nhất
9,Bắc Giang,Trung du và miền núi phía Bắc,1,2021,,,,,,,,,,,,0,,
10,Phú Thọ,Trung du và miền núi phía Bắc,1,2021,5.541431,5.841915,4.473189,7.481874,7.3868484,7.8959556,3.645186,3.0768588,45.343258,38.621212,45.343257904052734,8,6,Cao nhất
11,Điện Biên,Trung du và miền núi phía Bắc,1,2021,4.1763105,4.6808653,3.847647,5.417596,7.114062,6.355831,3.6190422,2.0116487,37.223,31.59231,37.22300338745117,8,60,Thấp nhất
12,Lai Châu,Trung du và miền núi phía Bắc,1,2021,4.8745418,5.0398746,4.283369,6.3047686,7.3589582,7.605968,4.012171,2.8560884,42.33574,35.46748,42.33573913574219,8,30,TB cao
13,Sơn La,Trung du và miền núi phía Bắc,1,2021,4.7981677,4.6979375,4.0792193,6.3199034,6.9063487,7.3343825,3.805714,2.2002265,40.1419,34.13596,40.14189910888672,8,50,Thấp nhất
14,Hòa Bình,Trung du và miền núi phía Bắc,1,2021,5.243424,5.3042345,4.4502153,7.546357,7.037456,7.654578,3.8198311,2.4247603,43.480858,37.236267,43.480857849121094,8,19,TB cao
15,Hà Nội,Đồng bằng sông Hồng,2,2021,5.009958,5.933305,4.3292804,7.0757046,7.537196,7.7945337,3.1609225,3.6056507,44.44655,37.679977,44.44655227661133,8,9,Cao nhất
16,Vĩnh Phúc,Đồng bằng sông Hồng,2,2021,4.724463,5.1938562,4.4170184,6.2446437,7.76529,8.1132345,3.022113,3.3437736,42.824394,36.458508,42.82439041137695,8,23,TB cao
17,Bắc Ninh,Đồng bằng sông Hồng,2,2021,,,,,,,,,,,,0,,
18,Quảng Ninh,Đồng bằng sông Hồng,2,2021,,,,,,,,,,,,0,,
19,Hải Dương,Đồng bằng sông Hồng,2,2021,4.8320823,5.452054,4.131691,6.93416,7.341201,7.8020916,3.1385615,3.0591588,42.691,36.49328,42.691001892089844,8,25,TB cao
20,Hải Phòng,Đồng bằng sông Hồng,2,2021,4.9042587,5.4193335,4.4130373,7.4242477,7.46237,7.911259,3.6780975,2.7918983,44.0045,37.534508,44.00450134277344,8,13,Cao nhất
21,Hưng Yên,Đồng bằng sông Hồng,2,2021,5.4033084,5.8592653,4.4186697,7.539984,7.5044274,7.9987307,3.6510477,2.9904537,45.36589,38.724384,45.36588668823242,8,5,Cao nhất
22,Thái Bình,Đồng bằng sông Hồng,2,2021,4.947151,5.777931,4.556941,7.2512574,7.281915,8.237278,3.5574207,2.8318665,44.441765,38.052475,44.4417610168457,8,10,Cao nhất
23,Hà Nam,Đồng bằng sông Hồng,2,2021,4.751139,5.3207664,4.4040713,7.0151153,7.493059,7.4874077,3.501561,3.3123398,43.28546,36.471558,43.28546142578125,8,22,TB cao
24,Nam Định,Đồng bằng sông Hồng,2,2021,5.239977,5.6737924,4.278722,6.998086,7.418851,7.9145365,3.6153455,2.6731946,43.812504,37.523964,43.812503814697266,8,16,TB cao
25,Ninh Bình,Đồng bằng sông Hồng,2,2021,5.2509146,5.7129564,4.552003,6.706538,7.631076,7.991006,3.5148315,3.3232822,44.68261,37.844494,44.68260955810547,8,8,Cao nhất
26,Thanh Hóa,Bắc Trung Bộ và Duyên hải miền Trung,3,2021,5.8547525,6.203393,4.559696,7.8096395,7.2988462,8.06987,4.1388035,3.1665866,47.101585,39.796196,47.101585388183594,8,3,Cao nhất
27,Nghệ An,Bắc Trung Bộ và Duyên hải miền Trung,3,2021,4.827044,5.4451776,4.4691744,7.14741,7.2537136,7.732643,3.7618904,3.1842759,43.821327,36.87516,43.821327209472656,8,15,Cao nhất
28,Hà Tĩnh,Bắc Trung Bộ và Duyên hải miền Trung,3,2021,5.0691776,5.673702,4.696999,7.217305,7.4113536,8.222785,3.9970891,2.8472047,45.135616,38.291325,45.135616302490234,8,7,Cao nhất
29,Quảng Bình,Bắc Trung Bộ và Duyên hải miền Trung,3,2021,4.8587193,5.426232,4.5512986,7.123805,7.0268564,7.9883504,3.7692769,2.8197603,43.5643,36.97526,43.564300537109375,8,17,TB cao
30,Quảng Trị,Bắc Trung Bộ và Duyên hải miền Trung,3,2021,4.968943,5.0528555,4.4140368,6.6127353,7.272517,7.6286564,3.584078,2.8590672,42.39289,35.949745,42.39289093017578,8,28,TB cao
31,Thừa Thiên Huế,Bắc Trung Bộ và Duyên hải miền Trung,3,2021,5.474793,6.203034,4.575134,7.7719407,7.7414727,8.464082,4.4594903,3.3691342,48.059082,40.230453,48.05908203125,8,1,Cao nhất
32,Đà Nẵng,Bắc Trung Bộ và Duyên hải miền Trung,3,2021,4.0646367,5.0612116,4.27484,6.7814984,7.32516,8.254243,3.2318265,3.5633752,42.556793,35.76159,42.556793212890625,8,26,TB cao
33,Quảng Nam,Bắc Trung Bộ và Duyên hải miền Trung,3,2021,4.475978,5.0509453,4.2188816,6.8320456,6.9306164,8.120396,3.5319571,2.9447625,42.105583,35.62886,42.10558319091797,8,35,TB thấp
34,Quảng Ngãi,Bắc Trung Bộ và Duyên hải miền Trung,3,2021,4.148352,4.843281,3.9801013,6.6091995,7.203342,7.850803,3.3696363,2.9754007,40.980114,34.63508,40.9801139831543,8,43,TB thấp
35,Bình Định,Bắc Trung Bộ và Duyên hải miền Trung,3,2021,4.6210093,4.913069,4.161021,6.7946644,6.964274,7.9143877,3.6258605,2.949787,41.944077,35.368427,41.94407272338867,8,37,TB thấp
36,Phú Yên,Bắc Trung Bộ và Duyên hải miền Trung,3,2021,4.598294,4.912117,3.9154031,6.909962,6.7486777,7.5450277,3.490063,2.6015573,40.7211,34.629482,40.72110366821289,8,45,TB thấp
37,Khánh Hòa,Bắc Trung Bộ và Duyên hải miền Trung,3,2021,4.212634,5.138382,4.302859,6.5458803,7.107635,7.9986234,3.28121,3.101481,41.688705,35.306015,41.68870544433594,8,40,TB thấp
38,Ninh Thuận,Bắc Trung Bộ và Duyên hải miền Trung,3,2021,5.399367,5.459223,4.383095,7.1845264,7.110557,8.091329,3.5558372,2.6462743,43.830208,37.628098,43.83020782470703,8,14,Cao nhất
39,Bình Thuận,Bắc Trung Bộ và Duyên hải miền Trung,3,2021,5.3842273,5.5223136,4.409776,7.398937,6.969429,7.861856,3.517399,3.0868769,44.150818,37.54654,44.150814056396484,8,12,Cao nhất
40,Kon Tum,Tây Nguyên,4,2021,4.4922457,4.751843,4.0950155,6.1835027,6.853758,7.558484,3.3101256,2.650117,39.895092,33.93485,39.89509201049805,8,54,Thấp nhất
41,Gia Lai,Tây Nguyên,4,2021,4.641828,4.845465,4.177654,5.9359703,6.902143,7.5284486,3.2338543,2.6842804,39.949646,34.03151,39.949642181396484,8,53,Thấp nhất
42,Đắk Lắk,Tây Nguyên,4,2021,5.195371,5.0037494,4.162799,6.5792246,6.8011007,7.508105,3.2186234,3.0548048,41.523777,35.25035,41.52377700805664,8,41,TB thấp
43,Đắk Nông,Tây Nguyên,4,2021,5.1745076,4.5333896,4.041434,6.267965,6.9214606,7.1432843,3.3211548,2.6412377,40.044434,34.082043,40.04443359375,8,51,Thấp nhất
44,Lâm Đồng,Tây Nguyên,4,2021,5.379495,5.256763,4.4427004,6.6340127,7.327093,7.6529603,3.3039534,3.541975,43.53895,36.693024,43.5389518737793,8,18,TB cao
45,Bình Phước,Đông Nam Bộ,5,2021,4.411292,4.832171,4.1748543,6.4346576,7.1269107,7.2613235,2.8865511,3.2657793,40.39354,34.24121,40.39353942871094,8,48,Thấp nhất
46,Tây Ninh,Đông Nam Bộ,5,2021,4.2210884,5.5393744,4.20038,7.2165904,7.0099316,7.778818,3.4743018,2.7625575,42.20304,35.966183,42.203041076660156,8,31,TB thấp
47,Bình Dương,Đông Nam Bộ,5,2021,5.2846684,6.2513657,4.722081,8.145935,7.630614,8.0726,3.6744845,3.3960106,47.177757,40.107265,47.177757263183594,8,2,Cao nhất
48,Đồng Nai,Đông Nam Bộ,5,2021,4.3984976,4.8697653,4.4552164,6.342662,7.1587014,7.5879884,2.852592,3.2878704,40.953293,34.81283,40.95329284667969,8,44,TB thấp
49,Bà Rịa - Vũng Tàu,Đông Nam Bộ,5,2021,4.2733283,5.0351133,4.244712,6.463179,6.7470036,8.002286,3.0818236,2.767201,40.614647,34.76562,40.614646911621094,8,47,Thấp nhất
50,Hồ Chí Minh,Đông Nam Bộ,5,2021,4.056292,4.9882402,4.3232875,6.327058,6.903551,7.750569,2.8950808,3.4324625,40.67654,34.349,40.67654037475586,8,46,Thấp nhất
51,Long An,Đồng bằng sông Cửu Long,6,2021,4.281629,5.061369,4.168078,7.2308707,7.2438297,7.731295,3.443275,2.9448638,42.10521,35.71707,42.10520935058594,8,36,TB thấp
52,Tiền Giang,Đồng bằng sông Cửu Long,6,2021,3.8932977,4.2873087,4.0731263,6.347612,6.642057,7.509451,3.700339,2.6367412,39.089935,32.752853,39.08993148803711,8,59,Thấp nhất
53,Bến Tre,Đồng bằng sông Cửu Long,6,2021,4.304595,4.4617634,4.1022544,6.539801,6.9871016,7.193952,3.3660355,2.633095,39.588596,33.589466,39.58859634399414,8,56,Thấp nhất
54,Trà Vinh,Đồng bằng sông Cửu Long,6,2021,3.7985594,4.6552725,3.9839354,6.462537,7.161147,7.9597774,3.223779,2.5668387,39.811844,34.02123,39.81184768676758,8,55,Thấp nhất
55,Vĩnh Long,Đồng bằng sông Cửu Long,6,2021,4.2381067,4.73575,4.0621343,6.8207912,7.068092,8.181203,4.107812,2.618895,41.832783,35.10608,41.83278274536133,8,38,TB thấp
56,Đồng Tháp,Đồng bằng sông Cửu Long,6,2021,4.569449,4.851093,4.3217683,6.765607,7.1116576,7.552948,4.725552,2.534279,42.432358,35.172523,42.43235397338867,8,27,TB cao
57,An Giang,Đồng bằng sông Cửu Long,6,2021,4.0325823,5.054715,3.9490097,7.2549243,7.24958,7.8649516,4.2636175,2.5328755,42.202255,35.40576,42.20225524902344,8,32,TB thấp
58,Kiên Giang,Đồng bằng sông Cửu Long,6,2021,3.9123547,4.1975503,4.0941415,6.62472,7.0236063,7.340764,3.8347208,2.4954894,39.523346,33.193134,39.523345947265625,8,57,Thấp nhất
59,Cần Thơ,Đồng bằng sông Cửu Long,6,2021,4.2126856,4.595232,4.1024876,6.7707925,7.104716,7.5495057,4.2730885,2.6217568,41.230263,34.33542,41.23026657104492,8,42,TB thấp
60,Hậu Giang,Đồng bằng sông Cửu Long,6,2021,4.1823034,4.755714,4.4594665,6.9339914,7.133216,7.485961,4.452556,2.7607954,42.164,34.950653,42.16400146484375,8,33,TB thấp
61,Sóc Trăng,Đồng bằng sông Cửu Long,6,2021,4.2746825,4.4910293,3.9780552,6.7462654,7.428082,7.55107,3.381259,2.1856368,40.03608,34.469185,40.03607940673828,8,52,Thấp nhất
62,Bạc Liêu,Đồng bằng sông Cửu Long,6,2021,4.5627656,5.540299,4.5886292,7.4614635,7.395624,8.023664,3.6652265,3.0891075,44.32678,37.57245,44.3267822265625,8,11,Cao nhất
63,Cà Mau,Đồng bằng sông Cửu Long,6,2021,4.3341017,5.1413074,4.589245,6.347339,7.4539924,7.490212,3.6277986,2.7855852,41.76958,35.356197,41.76958084106445,8,39,TB thấp
1,Hà Giang,Trung du và miền núi phía Bắc,1,2022,4.9973364,5.307156,4.1183453,6.4751754,7.1843667,7.0711503,3.4070344,2.5864215,41.146988,35.15353,41.14698791503906,8,40,TB thấp
2,Cao Bằng,Trung du và miền núi phía Bắc,1,2022,4.4906936,4.8963985,4.1071596,6.0843143,7.0613976,6.6897745,3.3074367,2.166562,38.803738,33.32974,38.80373764038086,8,61,Thấp nhất
3,Bắc Kạn,Trung du và miền núi phía Bắc,1,2022,5.3885055,5.4914384,4.355617,6.434009,7.377445,7.1490536,3.3577826,2.8830943,42.436947,36.196068,42.436946868896484,8,30,TB cao
4,Tuyên Quang,Trung du và miền núi phía Bắc,1,2022,5.2460127,5.507286,4.40654,6.864923,7.135579,7.307862,3.523713,3.1172376,43.109154,36.4682,43.109153747558594,8,20,TB cao
5,Lào Cai,Trung du và miền núi phía Bắc,1,2022,5.0275598,5.0399146,4.214921,5.7831025,7.2720203,7.1087313,3.097466,2.8537927,40.397507,34.44625,40.39750671386719,8,52,Thấp nhất
6,Yên Bái,Trung du và miền núi phía Bắc,1,2022,4.9544053,5.3534017,4.3560057,6.652221,7.209058,7.069462,3.4248044,2.8121626,41.83152,35.594555,41.831520080566406,8,36,TB thấp
7,Thái Nguyên,Trung du và miền núi phía Bắc,1,2022,5.381607,5.4902997,4.4112864,6.558837,7.204213,7.6107926,3.042483,3.316725,43.016243,36.657036,43.01624298095703,8,22,TB cao
8,Lạng Sơn,Trung du và miền núi phía Bắc,1,2022,5.81644,5.3385687,4.479757,6.7475734,7.262708,7.790292,3.4365346,2.9756403,43.847515,37.43534,43.84751510620117,8,13,Cao nhất
9,Bắc Giang,Trung du và miền núi phía Bắc,1,2022,,,4.396727,,,8.084984,4.2021246,3.4342728,,,,4,,
10,Phú Thọ,Trung du và miền núi phía Bắc,1,2022,5.7516823,5.7251115,4.2259016,7.0491376,7.2750053,7.537661,3.3903737,3.2918863,44.246758,37.5645,44.24675750732422,8,10,Cao nhất
11,Điện Biên,Trung du và miền núi phía Bắc,1,2022,4.438293,5.1839385,4.183865,5.7121334,7.0126233,6.879299,3.8075314,2.4509773,39.668663,33.410152,39.668663024902344,8,59,Thấp nhất
12,Lai Châu,Trung du và miền núi phía Bắc,1,2022,5.5805297,5.341991,4.3170757,6.156029,7.1850853,7.5264163,3.702507,2.8810124,42.690647,36.10713,42.69064712524414,8,27,TB cao
13,Sơn La,Trung du và miền núi phía Bắc,1,2022,4.7769065,5.064726,4.21875,6.6229033,7.3813963,7.0744414,3.4020705,2.3281631,40.869358,35.139122,40.86935806274414,8,46,Thấp nhất
14,Hòa Bình,Trung du và miền núi phía Bắc,1,2022,5.0889664,5.114957,4.3150783,6.4411445,6.6468024,7.387359,3.4255018,2.5879667,41.007774,34.99431,41.007774353027344,8,43,TB thấp
15,Hà Nội,Đồng bằng sông Hồng,2,2022,5.8254476,5.7769713,4.3706684,6.8007445,7.3100886,7.229401,2.9338439,3.6577632,43.90493,37.313324,43.904930114746094,8,12,Cao nhất
16,Vĩnh Phúc,Đồng bằng sông Hồng,2,2022,5.436157,5.5963526,4.5051928,6.793623,7.157936,8.314781,3.0371861,3.4671733,44.308403,37.804043,44.30840301513672,8,9,Cao nhất
17,Bắc Ninh,Đồng bằng sông Hồng,2,2022,5.8174157,,,,7.582089,8.085029,3.7651064,,,,,4,,
18,Quảng Ninh,Đồng bằng sông Hồng,2,2022,5.747576,6.3744926,4.5820866,7.427386,7.655076,8.258439,4.1213684,3.7098768,47.8763,40.045055,47.87630081176758,8,1,Cao nhất
19,Hải Dương,Đồng bằng sông Hồng,2,2022,5.334476,5.147217,4.287317,6.3680305,7.2598567,7.8048596,2.8194525,3.1223116,42.143524,36.20176,42.14352035522461,8,33,TB thấp
20,Hải Phòng,Đồng bằng sông Hồng,2,2022,5.393864,5.7387886,4.503943,6.889654,7.111545,7.564064,3.3740978,3.0275738,43.60353,37.20186,43.60353088378906,8,14,Cao nhất
21,Hưng Yên,Đồng bằng sông Hồng,2,2022,5.4940963,5.8100276,4.287706,6.876391,7.6275625,7.508165,3.3398995,3.2392688,44.183113,37.603947,44.1831169128418,8,11,Cao nhất
22,Thái Bình,Đồng bằng sông Hồng,2,2022,5.38712,5.4620914,4.3360553,6.8132973,7.08307,8.238346,3.078081,3.115984,43.514046,37.31998,43.51404571533203,8,15,Cao nhất
23,Hà Nam,Đồng bằng sông Hồng,2,2022,5.0631166,5.289687,4.419775,7.0016885,7.240499,7.3287497,3.3729515,3.0166566,42.733124,36.343517,42.733123779296875,8,26,TB cao
24,Nam Định,Đồng bằng sông Hồng,2,2022,5.629856,5.351911,4.3349323,6.763793,7.36461,7.4107065,3.3993537,2.8973312,43.152496,36.855812,43.15249252319336,8,19,TB cao
25,Ninh Bình,Đồng bằng sông Hồng,2,2022,5.2587337,5.523377,4.199566,6.7385783,7.436091,7.3283787,3.4722006,3.2076273,43.16455,36.484726,43.164554595947266,8,18,TB cao
26,Thanh Hóa,Bắc Trung Bộ và Duyên hải miền Trung,3,2022,6.107364,5.9741015,4.52429,7.282454,7.4392595,7.943686,3.6536279,3.090583,46.015366,39.271156,46.01536560058594,8,3,Cao nhất
27,Nghệ An,Bắc Trung Bộ và Duyên hải miền Trung,3,2022,5.6093493,5.4372683,4.3129063,6.599756,7.063186,7.5846267,3.5745955,3.0682888,43.249977,36.607094,43.249977111816406,8,17,TB cao
28,Hà Tĩnh,Bắc Trung Bộ và Duyên hải miền Trung,3,2022,5.3757567,5.5813656,4.5541277,6.705034,7.3882136,8.063362,3.4548671,3.1910977,44.313828,37.667862,44.31382369995117,8,8,Cao nhất
29,Quảng Bình,Bắc Trung Bộ và Duyên hải miền Trung,3,2022,4.919699,5.7066135,4.27425,7.2067766,7.130518,7.23215,3.5246859,2.7667441,42.761436,36.470005,42.761436462402344,8,25,TB cao
30,Quảng Trị,Bắc Trung Bộ và Duyên hải miền Trung,3,2022,4.9741263,5.2588515,4.3313046,6.533224,6.9933686,7.2275286,3.423738,3.0320585,41.7742,35.318405,41.774200439453125,8,37,TB thấp
31,Thừa Thiên Huế,Bắc Trung Bộ và Duyên hải miền Trung,3,2022,5.772118,5.8476505,4.3262863,7.035786,7.2938337,7.9557686,4.034009,3.1190128,45.384464,38.23144,45.384464263916016,8,5,Cao nhất
32,Đà Nẵng,Bắc Trung Bộ và Duyên hải miền Trung,3,2022,4.4935174,4.9122033,4.202305,6.5953016,7.306222,8.200037,3.1666641,3.6941054,42.570354,35.709587,42.57035446166992,8,29,TB cao
33,Quảng Nam,Bắc Trung Bộ và Duyên hải miền Trung,3,2022,4.7812653,5.196342,4.3640437,6.491619,7.117822,8.058112,3.2182512,3.010246,42.2377,36.009205,42.237701416015625,8,31,TB thấp
34,Quảng Ngãi,Bắc Trung Bộ và Duyên hải miền Trung,3,2022,5.043599,5.375954,4.395535,6.7841043,7.1782603,7.5196457,3.4405572,3.190704,42.92836,36.2971,42.92835998535156,8,23,TB cao
35,Bình Định,Bắc Trung Bộ và Duyên hải miền Trung,3,2022,4.3365436,5.0405498,4.1415825,7.0651155,7.035852,7.805874,3.3643603,2.870212,41.660088,35.425518,41.66008758544922,8,38,TB thấp
36,Phú Yên,Bắc Trung Bộ và Duyên hải miền Trung,3,2022,4.387612,4.9806123,4.0884356,6.2521524,7.0172815,7.697282,3.5093334,2.809619,40.74233,34.423374,40.74232864379883,8,47,Thấp nhất
37,Khánh Hòa,Bắc Trung Bộ và Duyên hải miền Trung,3,2022,4.498285,5.495815,4.4444003,6.941379,7.342768,7.8071823,3.428428,3.4786236,43.436882,36.52983,43.43688201904297,8,16,TB cao
38,Ninh Thuận,Bắc Trung Bộ và Duyên hải miền Trung,3,2022,5.4048333,5.8627214,4.3562007,7.520194,7.5295377,8.062137,3.7320576,3.5325375,46.00022,38.735626,46.00021743774414,8,4,Cao nhất
39,Bình Thuận,Bắc Trung Bộ và Duyên hải miền Trung,3,2022,5.4278936,5.9622197,4.425708,6.9436603,7.4387603,7.6982718,3.3535516,3.2896879,44.539753,37.896515,44.53975296020508,8,7,Cao nhất
40,Kon Tum,Tây Nguyên,4,2022,4.7477837,4.6563315,4.1791086,6.1999183,6.8940077,7.4359236,3.2518342,2.610698,39.975605,34.113075,39.97560501098633,8,54,Thấp nhất
41,Gia Lai,Tây Nguyên,4,2022,5.0252843,5.0327177,3.9166489,6.2284045,6.6384883,6.8515644,3.091631,2.8888888,39.67363,33.693108,39.67362976074219,8,58,Thấp nhất
42,Đắk Lắk,Tây Nguyên,4,2022,5.1387873,4.8388987,4.1477423,6.3898363,7.2450495,7.4911585,2.9833913,2.8874722,41.122337,35.251472,41.122337341308594,8,41,TB thấp
43,Đắk Nông,Tây Nguyên,4,2022,4.7923436,4.870785,4.323856,6.078771,7.2541175,6.6208196,3.464863,3.1218765,40.527435,33.940693,40.52743148803711,8,51,Thấp nhất
44,Lâm Đồng,Tây Nguyên,4,2022,5.0606523,4.934135,4.1752844,6.5236044,7.2094426,6.6599293,3.0538578,3.092809,40.709713,34.56305,40.709712982177734,8,49,Thấp nhất
45,Bình Phước,Đông Nam Bộ,5,2022,5.0272536,5.1443405,4.0014863,5.970598,7.0778847,6.4132357,2.9016163,3.3980126,39.934425,33.6348,39.93442916870117,8,56,Thấp nhất
46,Tây Ninh,Đông Nam Bộ,5,2022,4.2720084,4.5563498,4.0198574,6.403998,6.576035,7.5188828,2.9814994,3.0884078,39.417038,33.34713,39.41703796386719,8,60,Thấp nhất
47,Bình Dương,Đông Nam Bộ,5,2022,5.949372,6.209855,4.5423117,7.939984,7.4758787,8.206472,3.4685209,3.6564062,47.4488,40.323875,47.44879913330078,8,2,Cao nhất
48,Đồng Nai,Đông Nam Bộ,5,2022,4.776759,4.9619207,4.18088,6.538799,7.1641297,7.6618886,2.8300047,3.148781,41.26316,35.284378,41.26316452026367,8,39,TB thấp
49,Bà Rịa - Vũng Tàu,Đông Nam Bộ,5,2022,4.3234725,5.183502,4.250539,6.952959,7.079619,7.857852,3.1973372,3.147659,41.99294,35.64794,41.99293899536133,8,34,TB thấp
50,Hồ Chí Minh,Đông Nam Bộ,5,2022,4.5682454,4.8661146,4.3024554,6.3215675,7.1545887,7.517289,2.973711,3.3164093,41.020382,34.730263,41.020381927490234,8,42,TB thấp
51,Long An,Đồng bằng sông Cửu Long,6,2022,4.8123226,4.743776,3.9954379,6.2436438,7.219309,6.834802,3.1518629,2.808084,39.80924,33.849293,39.80923843383789,8,57,Thấp nhất
52,Tiền Giang,Đồng bằng sông Cửu Long,6,2022,4.063168,4.410216,4.1569486,7.4029493,7.1929784,7.2705,4.179821,2.300217,40.9768,34.49676,40.97679901123047,8,45,TB thấp
53,Bến Tre,Đồng bằng sông Cửu Long,6,2022,4.2259784,4.7946405,3.9702435,6.6261516,7.3836446,7.708116,3.255767,2.632609,40.597153,34.708775,40.59715270996094,8,50,Thấp nhất
54,Trà Vinh,Đồng bằng sông Cửu Long,6,2022,4.1161256,4.8381114,3.9934397,6.599869,7.2851505,8.059465,3.1573424,2.6677225,40.717228,34.892162,40.717227935791016,8,48,Thấp nhất
