province_id,year,code,score
3,2019,D6,7.338395
3,2019,D7,3.824947
3,2019,D8,3.2234232
4,2019,D1,5.2385097
4,2019,D2,5.5683537
4,2019,D3,5.0364976
4,2019,D4,6.418681
4,2019,D5,7.3736925
4,2019,D6,7.2572265
4,2019,D7,3.2028627
4,2019,D8,2.8747194
5,2019,D1,5.3115325
5,2019,D2,5.459482
5,2019,D3,4.9799924
5,2019,D4,6.7648187
5,2019,D5,7.4607663
5,2019,D6,7.2844825
5,2019,D7,3.5739498
5,2019,D8,4.220036
6,2019,D1,4.7070994
6,2019,D2,5.4248514
6,2019,D3,4.8889036
6,2019,D4,6.0435457
6,2019,D5,7.4984326
6,2019,D6,7.553796
6,2019,D7,3.3489547
6,2019,D8,2.955501
7,2019,D1,5.077579
7,2019,D2,5.6733513
7,2019,D3,5.0305815
7,2019,D4,6.3634105
7,2019,D5,7.28804
7,2019,D6,6.929737
7,2019,D7,2.7062154
7,2019,D8,4.127689
8,2019,D1,5.0359898
8,2019,D2,5.481742
8,2019,D3,4.5728674
8,2019,D4,6.970947
8,2019,D5,7.4816217
8,2019,D6,6.804335
8,2019,D7,3.5833576
8,2019,D8,4.1427584
9,2019,D1,5.5807457
9,2019,D2,5.640951
9,2019,D3,4.981598
9,2019,D4,7.014714
9,2019,D5,7.5341363
9,2019,D6,7.536885
9,2019,D7,3.8660698
9,2019,D8,3.8876789
10,2019,D1,4.9695134
10,2019,D2,5.480067
10,2019,D3,5.154221
10,2019,D4,6.80475
10,2019,D5,7.630938
10,2019,D6,7.073691
10,2019,D7,3.2183542
10,2019,D8,2.5517023
11,2019,D1,4.9902225
11,2019,D2,5.513007
11,2019,D3,4.8478384
11,2019,D4,6.590418
11,2019,D5,7.020843
11,2019,D6,7.074982
11,2019,D7,4.18967
11,2019,D8,3.501765
12,2019,D1,4.739799
12,2019,D2,5.035653
12,2019,D3,4.4967847
12,2019,D4,6.175562
12,2019,D5,7.5113854
12,2019,D6,6.942308
12,2019,D7,3.7382488
12,2019,D8,3.3301923
13,2019,D1,5.2272964
13,2019,D2,5.634864
13,2019,D3,5.3129673
13,2019,D4,6.882537
13,2019,D5,7.3421497
13,2019,D6,7.0749454
13,2019,D7,3.7292697
13,2019,D8,3.9040506
14,2019,D1,5.655644
14,2019,D2,5.6142187
14,2019,D3,5.4251204
14,2019,D4,6.3308797
14,2019,D5,7.285862
14,2019,D6,7.1863785
14,2019,D7,3.0018299
14,2019,D8,4.5666914
15,2019,D1,5.0387363
15,2019,D2,4.986722
15,2019,D3,4.574366
15,2019,D4,6.1266904
15,2019,D5,7.131686
15,2019,D6,7.0985913
15,2019,D7,2.717902
15,2019,D8,3.858327
16,2019,D1,5.4671226
16,2019,D2,5.23838
16,2019,D3,4.904878
16,2019,D4,6.9089155
16,2019,D5,7.413804
16,2019,D6,7.0637608
16,2019,D7,3.2627363
16,2019,D8,4.261279
17,2019,D1,5.192006
17,2019,D2,5.4326787
17,2019,D3,5.010797
17,2019,D4,6.06962
17,2019,D5,7.1949763
17,2019,D6,7.3817544
17,2019,D7,3.0088763
17,2019,D8,2.7893066
18,2019,D1,5.5327554
18,2019,D2,6.287517
18,2019,D3,4.891997
18,2019,D4,7.638119
18,2019,D5,7.304557
18,2019,D6,7.65457
18,2019,D7,4.7476344
18,2019,D8,2.6056414
19,2019,D1,5.5532093
19,2019,D2,5.8556004
19,2019,D3,4.9841504
19,2019,D4,6.8777223
19,2019,D5,7.3725553
19,2019,D6,7.393448
19,2019,D7,3.6322584
19,2019,D8,4.0742526
20,2019,D1,4.8020773
20,2019,D2,5.01747
20,2019,D3,4.4208913
20,2019,D4,5.5390353
20,2019,D5,7.134956
20,2019,D6,7.240192
20,2019,D7,2.9036822
20,2019,D8,4.477977
21,2019,D1,5.0683413
21,2019,D2,4.879177
21,2019,D3,4.521063
21,2019,D4,6.635493
21,2019,D5,7.244176
21,2019,D6,7.351893
21,2019,D7,2.77252
21,2019,D8,2.7748747
22,2019,D1,5.353066
22,2019,D2,5.6099186
22,2019,D3,5.1003003
22,2019,D4,6.5113378
22,2019,D5,7.073688
22,2019,D6,7.3397613
22,2019,D7,3.277834
22,2019,D8,3.4347298
23,2019,D1,5.536986
23,2019,D2,5.8352613
23,2019,D3,4.897194
23,2019,D4,7.146556
23,2019,D5,7.637583
23,2019,D6,7.4467797
23,2019,D7,2.7967792
23,2019,D8,4.158832
24,2019,D1,4.994767
24,2019,D2,5.7343283
24,2019,D3,5.0805907
24,2019,D4,6.8330564
24,2019,D5,7.3772154
24,2019,D6,7.343607
24,2019,D7,3.3311803
24,2019,D8,3.726864
25,2019,D1,5.2047935
25,2019,D2,5.334788
25,2019,D3,5.173438
25,2019,D4,6.913178
25,2019,D5,7.2733226
25,2019,D6,7.364589
25,2019,D7,3.5850155
25,2019,D8,3.0676847
26,2019,D1,4.91354
26,2019,D2,5.675524
26,2019,D3,5.0031366
26,2019,D4,6.8895164
26,2019,D5,7.3885646
26,2019,D6,7.307363
26,2019,D7,3.7681334
26,2019,D8,2.9447052
27,2019,D1,5.4305882
27,2019,D2,5.5361614
27,2019,D3,5.259203
27,2019,D4,6.6414485
27,2019,D5,7.3939753
27,2019,D6,7.1172233
27,2019,D7,3.4856684
27,2019,D8,3.8511438
28,2019,D1,5.806632
28,2019,D2,5.5856466
28,2019,D3,5.22389
28,2019,D4,7.2905235
28,2019,D5,7.6493115
28,2019,D6,7.1227
28,2019,D7,3.6460717
28,2019,D8,2.4731548
29,2019,D1,5.4005632
29,2019,D2,5.54742
29,2019,D3,5.387151
29,2019,D4,6.9971128
29,2019,D5,7.312862
29,2019,D6,7.3675475
29,2019,D7,3.7388332
29,2019,D8,4.0898314
30,2019,D1,5.0869465
30,2019,D2,5.4809804
30,2019,D3,5.277467
30,2019,D4,7.0458746
30,2019,D5,7.310514
30,2019,D6,7.196302
30,2019,D7,3.6063464
30,2019,D8,2.6471672
31,2019,D1,5.243129
31,2019,D2,5.2947373
31,2019,D3,5.4627113
31,2019,D4,6.715848
31,2019,D5,7.197578
31,2019,D6,7.522093
31,2019,D7,4.112331
31,2019,D8,4.3105273
32,2019,D1,4.7711077
32,2019,D2,5.483238
32,2019,D3,4.777306
32,2019,D4,6.616257
32,2019,D5,7.503941
32,2019,D6,7.8812647
32,2019,D7,2.9497056
32,2019,D8,5.002467
33,2019,D1,4.877145
33,2019,D2,5.477459
33,2019,D3,5.07477
33,2019,D4,7.495869
33,2019,D5,7.1612234
33,2019,D6,7.428838
33,2019,D7,3.8691463
33,2019,D8,2.9473739
34,2019,D1,4.587241
34,2019,D2,5.0625215
34,2019,D3,5.594426
34,2019,D4,6.7214017
34,2019,D5,6.9715586
34,2019,D6,6.88206
34,2019,D7,3.3092084
34,2019,D8,2.0548673
35,2019,D1,4.409139
35,2019,D2,4.883474
35,2019,D3,4.962503
35,2019,D4,6.82863
35,2019,D5,7.080042
35,2019,D6,7.134771
35,2019,D7,3.3807456
35,2019,D8,2.1571684
36,2019,D1,4.1147523
36,2019,D2,5.0902085
36,2019,D3,4.6784387
36,2019,D4,6.4636836
36,2019,D5,7.112212
36,2019,D6,6.909758
36,2019,D7,3.6332276
36,2019,D8,3.5792549
37,2019,D1,4.541175
37,2019,D2,4.7515955
37,2019,D3,4.7933726
37,2019,D4,6.5083165
37,2019,D5,6.8429646
37,2019,D6,7.207334
37,2019,D7,3.6661549
37,2019,D8,3.8533113
38,2019,D1,5.3127136
38,2019,D2,5.3011703
38,2019,D3,4.4862475
38,2019,D4,7.179521
38,2019,D5,7.3021307
38,2019,D6,7.66401
38,2019,D7,3.7971544
38,2019,D8,2.2162423
39,2019,D1,4.331296
39,2019,D2,4.7668123
39,2019,D3,4.619242
39,2019,D4,6.524255
39,2019,D5,7.078121
39,2019,D6,7.0044394
39,2019,D7,3.4484892
39,2019,D8,3.8570483
40,2019,D1,4.7366223
40,2019,D2,4.757194
40,2019,D3,5.06459
40,2019,D4,6.0295053
40,2019,D5,7.1325836
40,2019,D6,6.9951143
40,2019,D7,3.2273624
40,2019,D8,3.9127018
41,2019,D1,5.1060095
41,2019,D2,5.2909117
41,2019,D3,4.868423
41,2019,D4,6.455176
41,2019,D5,7.127556
41,2019,D6,6.900671
41,2019,D7,3.3134336
41,2019,D8,2.4864223
42,2019,D1,4.930151
42,2019,D2,5.0026097
42,2019,D3,4.912499
42,2019,D4,6.169055
42,2019,D5,7.1061206
42,2019,D6,7.43981
42,2019,D7,3.3100493
42,2019,D8,2.2022848
43,2019,D1,5.292035
43,2019,D2,5.2362776
43,2019,D3,5.1850386
43,2019,D4,6.341341
43,2019,D5,7.3242416
43,2019,D6,6.830148
43,2019,D7,3.2658157
43,2019,D8,4.3659997
44,2019,D1,4.9944468
44,2019,D2,5.1025343
44,2019,D3,4.915015
44,2019,D4,6.016555
44,2019,D5,7.0765133
44,2019,D6,7.303194
44,2019,D7,3.201312
44,2019,D8,3.3590176
45,2019,D1,4.965172
45,2019,D2,5.618988
45,2019,D3,5.0370865
45,2019,D4,6.284282
45,2019,D5,7.6373754
45,2019,D6,6.925518
45,2019,D7,2.9529972
45,2019,D8,4.400586
46,2019,D1,4.382629
46,2019,D2,5.1617413
46,2019,D3,4.6520596
46,2019,D4,6.876018
46,2019,D5,7.3592772
46,2019,D6,7.310009
46,2019,D7,3.3376448
46,2019,D8,3.3035576
47,2019,D1,4.798696
47,2019,D2,5.6525335
47,2019,D3,4.5849442
47,2019,D4,6.8950086
47,2019,D5,7.257533
47,2019,D6,7.1917224
47,2019,D7,3.2774708
47,2019,D8,4.312928
48,2019,D1,4.8366756
48,2019,D2,5.3064895
48,2019,D3,5.144358
48,2019,D4,7.0796947
48,2019,D5,7.4383845
48,2019,D6,7.396944
48,2019,D7,3.5887887
48,2019,D8,3.1454012
49,2019,D1,5.3225303
49,2019,D2,5.780447
49,2019,D3,5.0502067
49,2019,D4,6.885181
49,2019,D5,7.366226
49,2019,D6,7.726694
49,2019,D7,3.273459
49,2019,D8,3.842462
50,2019,D1,4.8600597
50,2019,D2,5.493697
50,2019,D3,5.0411763
50,2019,D4,6.3733597
50,2019,D5,7.391233
50,2019,D6,7.470026
50,2019,D7,2.8293378
50,2019,D8,4.326257
51,2019,D1,4.481963
51,2019,D2,5.080887
51,2019,D3,4.407692
51,2019,D4,7.096277
51,2019,D5,7.456077
51,2019,D6,7.020266
51,2019,D7,3.4116848
51,2019,D8,2.746915
52,2019,D1,4.6025724
52,2019,D2,5.0842586
52,2019,D3,4.5226145
52,2019,D4,7.0705986
52,2019,D5,7.6192684
52,2019,D6,6.8755326
52,2019,D7,3.60994
52,2019,D8,3.8267522
53,2019,D1,5.576418
53,2019,D2,5.973018
53,2019,D3,5.1414704
53,2019,D4,8.19024
53,2019,D5,7.6214857
53,2019,D6,7.4281726
53,2019,D7,4.3385515
53,2019,D8,2.4734118
54,2019,D1,4.2625513
54,2019,D2,4.922199
54,2019,D3,4.7069283
54,2019,D4,7.0627294
54,2019,D5,7.6668186
54,2019,D6,7.7847
54,2019,D7,3.6273327
54,2019,D8,3.4680994
55,2019,D1,4.172934
55,2019,D2,4.787319
55,2019,D3,4.301317
55,2019,D4,7.39653
55,2019,D5,7.585644
55,2019,D6,7.299444
55,2019,D7,4.5450907
55,2019,D8,2.1367254
56,2019,D1,5.2962704
56,2019,D2,5.785392
56,2019,D3,4.746342
56,2019,D4,7.7126904
56,2019,D5,7.3519216
56,2019,D6,7.292577
56,2019,D7,4.9397645
56,2019,D8,3.5942185
57,2019,D1,4.22058
57,2019,D2,5.063473
57,2019,D3,4.633823
57,2019,D4,6.786074
57,2019,D5,7.5842643
57,2019,D6,7.8017087
57,2019,D7,4.602064
57,2019,D8,3.6828005
58,2019,D1,4.3547597
58,2019,D2,4.998237
58,2019,D3,4.615058
58,2019,D4,7.238383
58,2019,D5,7.4293027
58,2019,D6,7.059217
58,2019,D7,3.7991378
58,2019,D8,2.9929142
59,2019,D1,5.1248527
59,2019,D2,5.7189436
59,2019,D3,5.022818
59,2019,D4,7.5405335
59,2019,D5,7.5868516
59,2019,D6,7.459598
59,2019,D7,4.3691363
59,2019,D8,2.8897567
60,2019,D1,4.4631
60,2019,D2,5.0542164
60,2019,D3,5.1026325
60,2019,D4,7.1464324
60,2019,D5,7.405741
60,2019,D6,6.8474045
60,2019,D7,4.6850605
60,2019,D8,3.781651
61,2019,D1,4.3064456
61,2019,D2,4.9933076
61,2019,D3,4.8541145
61,2019,D4,7.1949754
61,2019,D5,7.404966
61,2019,D6,6.996302
61,2019,D7,3.718314
61,2019,D8,3.5058732
62,2019,D1,4.4747405
62,2019,D2,4.7732973
62,2019,D3,4.8271832
62,2019,D4,7.1711297
62,2019,D5,7.076667
62,2019,D6,7.3927174
62,2019,D7,4.0325065
62,2019,D8,3.808698
63,2019,D1,4.408034
63,2019,D2,5.246306
63,2019,D3,5.2607055
63,2019,D4,7.423559
63,2019,D5,7.580477
63,2019,D6,7.0704226
63,2019,D7,4.014521
63,2019,D8,2.0915437
1,2020,D1,4.9710565
1,2020,D2,5.4360085
1,2020,D3,5.051104
1,2020,D4,6.4134583
1,2020,D5,7.610737
1,2020,D6,6.622369
1,2020,D7,3.7300086
1,2020,D8,2.8410738
2,2020,D1,4.891694
2,2020,D2,5.4994693
2,2020,D3,5.2553
2,2020,D4,7.001097
2,2020,D5,7.420915
2,2020,D6,6.5185556
2,2020,D7,4.2242856
2,2020,D8,2.563226
3,2020,D1,5.2224607
3,2020,D2,5.591954
3,2020,D3,4.881578
3,2020,D4,6.461361
3,2020,D5,7.2673025
3,2020,D6,7.008757
3,2020,D7,3.6760738
3,2020,D8,2.6134062
4,2020,D1,5.3114305
4,2020,D2,5.8487086
4,2020,D3,4.9191055
4,2020,D4,7.3405375
4,2020,D5,7.6375914
4,2020,D6,7.0515924
4,2020,D7,3.2917228
4,2020,D8,2.995355
5,2020,D1,5.149389
5,2020,D2,5.609092
5,2020,D3,4.9793715
5,2020,D4,6.7152677
5,2020,D5,7.565294
5,2020,D6,6.741282
5,2020,D7,3.3571286
5,2020,D8,2.8337796
6,2020,D1,4.865743
6,2020,D2,5.719265
6,2020,D3,4.8289104
6,2020,D4,7.032832
6,2020,D5,7.5987997
6,2020,D6,6.9220767
6,2020,D7,3.3197746
6,2020,D8,2.8258932
7,2020,D1,6.2160964
7,2020,D2,6.3215227
7,2020,D3,5.3352556
7,2020,D4,7.278057
7,2020,D5,7.656164
7,2020,D6,7.0304213
7,2020,D7,3.1708274
7,2020,D8,3.4628463
8,2020,D1,4.9207087
8,2020,D2,5.282996
8,2020,D3,4.6326284
8,2020,D4,6.488565
8,2020,D5,7.4285965
8,2020,D6,6.9880557
8,2020,D7,3.6849525
8,2020,D8,2.9465952
9,2020,D1,5.4794717
9,2020,D2,5.5091743
9,2020,D3,5.152683
9,2020,D4,6.9798326
9,2020,D5,7.607068
9,2020,D6,7.131053
9,2020,D7,3.2698808
9,2020,D8,3.188019
10,2020,D1,5.33798
10,2020,D2,5.3517714
10,2020,D3,4.6699286
10,2020,D4,6.9086847
10,2020,D5,7.482511
10,2020,D6,6.959284
10,2020,D7,2.9912245
10,2020,D8,2.6387
11,2020,D1,4.4220757
11,2020,D2,5.2464023
11,2020,D3,4.5818033
11,2020,D4,6.8193555
11,2020,D5,7.043305
11,2020,D6,6.7520103
11,2020,D7,3.9849296
11,2020,D8,2.2990477
12,2020,D1,4.352507
12,2020,D2,5.028605
12,2020,D3,4.563761
12,2020,D4,6.3803897
12,2020,D5,7.262771
12,2020,D6,7.0640693
12,2020,D7,3.640889
12,2020,D8,2.5668218
13,2020,D1,4.8951697
13,2020,D2,5.351215
13,2020,D3,4.998858
13,2020,D4,6.9188986
13,2020,D5,7.358459
13,2020,D6,6.538982
13,2020,D7,3.7482219
13,2020,D8,2.3442953
14,2020,D1,5.744338
14,2020,D2,5.8985367
14,2020,D3,5.1648555
14,2020,D4,6.788329
14,2020,D5,7.3323684
14,2020,D6,7.106466
14,2020,D7,3.3206668
14,2020,D8,3.2481432
15,2020,D1,5.058956
15,2020,D2,5.2440968
15,2020,D3,4.811744
15,2020,D4,6.5982323
15,2020,D5,7.1692777
15,2020,D6,6.869726
15,2020,D7,2.9588141
15,2020,D8,2.917753
16,2020,D1,5.4980106
16,2020,D2,5.3912473
16,2020,D3,4.877308
16,2020,D4,7.3245225
16,2020,D5,7.7657943
16,2020,D6,6.908084
16,2020,D7,3.209278
16,2020,D8,2.7916586
17,2020,D1,5.4233985
17,2020,D2,5.896754
17,2020,D3,5.26833
17,2020,D4,7.1769276
17,2020,D5,7.643967
17,2020,D6,7.2789474
17,2020,D7,3.168129
17,2020,D8,3.4549477
18,2020,D1,5.8052964
18,2020,D2,6.4987683
18,2020,D3,4.79292
18,2020,D4,8.2857485
18,2020,D5,7.611497
18,2020,D6,7.7129946
18,2020,D7,4.9641237
18,2020,D8,3.1400342
19,2020,D1,5.1564364
19,2020,D2,5.430928
19,2020,D3,4.855295
19,2020,D4,7.0677867
19,2020,D5,7.168906
19,2020,D6,6.9411654
19,2020,D7,3.6869733
19,2020,D8,2.4918914
20,2020,D1,5.2730494
20,2020,D2,5.460282
20,2020,D3,4.5746975
20,2020,D4,6.2621107
20,2020,D5,7.3221197
20,2020,D6,7.0094113
20,2020,D7,3.0956883
20,2020,D8,3.2957575
21,2020,D1,5.310807
21,2020,D2,5.19108
21,2020,D3,4.721778
21,2020,D4,6.822654
21,2020,D5,7.4331636
21,2020,D6,7.0491858
21,2020,D7,2.7243633
21,2020,D8,2.9167843
22,2020,D1,5.2586017
22,2020,D2,5.508646
22,2020,D3,5.262738
22,2020,D4,6.817937
22,2020,D5,7.321022
22,2020,D6,6.966863
22,2020,D7,3.3015625
22,2020,D8,2.9332848
23,2020,D1,5.3656783
23,2020,D2,5.4541793
23,2020,D3,5.0220256
23,2020,D4,6.8761253
23,2020,D5,7.5158815
23,2020,D6,7.386456
23,2020,D7,3.0864546
23,2020,D8,2.7907546
24,2020,D1,4.9002714
24,2020,D2,5.8641486
24,2020,D3,4.7912374
24,2020,D4,7.1280074
24,2020,D5,7.4683213
24,2020,D6,7.5582857
24,2020,D7,3.4187543
24,2020,D8,2.6493003
25,2020,D1,5.375581
25,2020,D2,5.5079207
25,2020,D3,4.80761
25,2020,D4,6.323402
25,2020,D5,7.484035
25,2020,D6,7.126383
25,2020,D7,3.358022
25,2020,D8,3.1036298
26,2020,D1,4.841861
26,2020,D2,5.436214
26,2020,D3,4.741923
26,2020,D4,7.1871305
26,2020,D5,7.36145
26,2020,D6,7.0172653
26,2020,D7,3.7901359
26,2020,D8,2.780492
27,2020,D1,5.0934057
27,2020,D2,5.5551643
27,2020,D3,5.368034
27,2020,D4,6.65402
27,2020,D5,7.317831
27,2020,D6,7.217408
27,2020,D7,3.498088
27,2020,D8,3.145296
28,2020,D1,5.670758
28,2020,D2,5.7738385
28,2020,D3,5.414269
28,2020,D4,7.19535
28,2020,D5,7.5178046
28,2020,D6,6.838878
28,2020,D7,3.5388908
28,2020,D8,3.0554569
29,2020,D1,5.482902
29,2020,D2,5.6654873
29,2020,D3,5.8188105
29,2020,D4,7.190755
29,2020,D5,7.262962
29,2020,D6,6.9291134
29,2020,D7,3.7645178
29,2020,D8,2.5940723
30,2020,D1,5.4778795
30,2020,D2,5.4466734
30,2020,D3,5.644154
30,2020,D4,7.4314227
30,2020,D5,7.226028
30,2020,D6,7.0752344
30,2020,D7,3.5182626
30,2020,D8,2.9459796
31,2020,D1,5.0397887
31,2020,D2,5.4676313
31,2020,D3,5.0312986
31,2020,D4,7.3227596
31,2020,D5,7.410264
31,2020,D6,7.3289857
31,2020,D7,3.9381175
31,2020,D8,2.9926183
32,2020,D1,4.504057
32,2020,D2,5.0354776
32,2020,D3,4.598479
32,2020,D4,6.6911144
32,2020,D5,7.337477
32,2020,D6,7.603412
32,2020,D7,3.1414049
32,2020,D8,3.6011147
33,2020,D1,5.006259
33,2020,D2,5.1356244
33,2020,D3,5.046762
33,2020,D4,7.5625725
33,2020,D5,7.2671256
33,2020,D6,7.1573215
33,2020,D7,3.686715
33,2020,D8,2.3999527
34,2020,D1,4.301335
34,2020,D2,4.919604
34,2020,D3,4.7468343
34,2020,D4,6.523897
34,2020,D5,7.1077633
34,2020,D6,6.342147
34,2020,D7,3.7767694
34,2020,D8,2.3730347
35,2020,D1,4.696645
35,2020,D2,5.5209007
35,2020,D3,4.9327536
35,2020,D4,7.209213
35,2020,D5,7.3230023
35,2020,D6,7.586774
35,2020,D7,3.5655227
35,2020,D8,2.414552
36,2020,D1,4.1258054
36,2020,D2,5.040515
36,2020,D3,4.812482
36,2020,D4,6.652956
36,2020,D5,6.9498076
36,2020,D6,6.611606
36,2020,D7,3.6031315
36,2020,D8,2.3954225
37,2020,D1,3.9952388
37,2020,D2,4.5377483
37,2020,D3,4.4037023
37,2020,D4,6.110034
37,2020,D5,6.848165
37,2020,D6,7.6574755
37,2020,D7,3.1883883
37,2020,D8,2.3998296
38,2020,D1,4.8036914
38,2020,D2,5.138434
38,2020,D3,4.5949335
38,2020,D4,6.548174
38,2020,D5,6.994696
38,2020,D6,6.888403
38,2020,D7,3.4469416
38,2020,D8,2.3307548
39,2020,D1,4.339516
39,2020,D2,5.0686965
39,2020,D3,4.7416897
39,2020,D4,6.75607
39,2020,D5,7.4467506
39,2020,D6,6.8535094
39,2020,D7,3.2433834
39,2020,D8,2.528832
40,2020,D1,4.9301786
40,2020,D2,5.1857786
40,2020,D3,4.707645
40,2020,D4,6.0601625
40,2020,D5,7.264537
40,2020,D6,7.3927197
40,2020,D7,3.162185
40,2020,D8,2.9237514
41,2020,D1,4.850752
41,2020,D2,5.065265
41,2020,D3,4.9813933
41,2020,D4,6.458418
41,2020,D5,7.1256437
41,2020,D6,7.2577033
41,2020,D7,3.495713
41,2020,D8,2.9618394
42,2020,D1,4.9595766
42,2020,D2,5.3445783
42,2020,D3,5.0263596
42,2020,D4,6.384822
42,2020,D5,6.998024
42,2020,D6,6.832202
42,2020,D7,3.2152264
42,2020,D8,2.7692215
43,2020,D1,4.9243245
43,2020,D2,4.9492226
43,2020,D3,4.9417863
43,2020,D4,6.4797063
43,2020,D5,7.4418
43,2020,D6,6.705063
43,2020,D7,3.3022032
43,2020,D8,2.8863614
44,2020,D1,4.4323373
44,2020,D2,4.6874013
44,2020,D3,4.944704
44,2020,D4,5.7192025
44,2020,D5,6.7862315
44,2020,D6,6.768409
44,2020,D7,2.814338
44,2020,D8,2.4705632
45,2020,D1,4.7534657
45,2020,D2,5.500287
45,2020,D3,5.069791
45,2020,D4,6.752769
45,2020,D5,7.4110556
45,2020,D6,6.7041793
45,2020,D7,3.036399
45,2020,D8,3.010045
46,2020,D1,4.5237193
46,2020,D2,5.058847
46,2020,D3,4.9315314
46,2020,D4,6.574064
46,2020,D5,7.325258
46,2020,D6,7.066917
46,2020,D7,3.2465293
46,2020,D8,2.6139896
47,2020,D1,4.2901196
47,2020,D2,5.088853
47,2020,D3,4.654321
47,2020,D4,6.5993104
47,2020,D5,7.523773
47,2020,D6,6.741716
47,2020,D7,3.0662868
47,2020,D8,2.7980013
48,2020,D1,4.646975
48,2020,D2,5.2125573
48,2020,D3,4.973365
48,2020,D4,6.9168935
48,2020,D5,7.5219846
48,2020,D6,6.7061996
48,2020,D7,3.2511306
48,2020,D8,3.2754238
49,2020,D1,5.1675963
49,2020,D2,5.797926
49,2020,D3,5.164809
49,2020,D4,7.073786
49,2020,D5,7.5526843
49,2020,D6,7.6308823
49,2020,D7,3.227034
49,2020,D8,2.8413098
50,2020,D1,4.445312
50,2020,D2,5.381593
50,2020,D3,4.8017993
50,2020,D4,6.36322
50,2020,D5,7.34072
50,2020,D6,7.3675265
50,2020,D7,2.8200788
50,2020,D8,3.4644237
51,2020,D1,4.940986
51,2020,D2,5.0712442
51,2020,D3,4.662972
51,2020,D4,7.632291
51,2020,D5,7.597248
51,2020,D6,6.903026
51,2020,D7,3.2559392
51,2020,D8,2.6114948
52,2020,D1,4.67471
52,2020,D2,5.297858
52,2020,D3,4.921687
52,2020,D4,7.3457785
52,2020,D5,7.0968432
52,2020,D6,7.1269403
52,2020,D7,3.632621
52,2020,D8,2.1988254
53,2020,D1,4.876657
53,2020,D2,5.6192026
53,2020,D3,5.457465
53,2020,D4,7.8252563
53,2020,D5,7.6477027
53,2020,D6,6.740048
53,2020,D7,3.8756425
53,2020,D8,2.587312
54,2020,D1,4.05779
54,2020,D2,4.696732
54,2020,D3,4.8672767
54,2020,D4,7.155414
54,2020,D5,7.840096
54,2020,D6,7.339425
54,2020,D7,3.695969
54,2020,D8,2.6281195
55,2020,D1,4.178124
55,2020,D2,4.871754
55,2020,D3,4.732712
55,2020,D4,7.287905
55,2020,D5,7.3726897
55,2020,D6,7.1986947
55,2020,D7,4.527942
55,2020,D8,3.0296907
56,2020,D1,4.720588
56,2020,D2,5.905424
56,2020,D3,5.137749
56,2020,D4,8.115115
56,2020,D5,7.7787538
56,2020,D6,7.4942746
56,2020,D7,5.201644
56,2020,D8,2.6075375
57,2020,D1,4.6169887
57,2020,D2,5.1142297
57,2020,D3,4.763311
57,2020,D4,7.4083457
57,2020,D5,7.3166614
57,2020,D6,7.6315722
57,2020,D7,4.558789
57,2020,D8,2.4425118
58,2020,D1,4.2544513
58,2020,D2,4.8103957
58,2020,D3,4.84072
58,2020,D4,6.8731217
58,2020,D5,7.462462
58,2020,D6,6.5166893
58,2020,D7,3.4268847
58,2020,D8,2.6188393
59,2020,D1,4.7111597
59,2020,D2,5.354885
59,2020,D3,4.698544
59,2020,D4,7.1702094
59,2020,D5,7.092346
59,2020,D6,6.922475
59,2020,D7,4.1703396
59,2020,D8,2.7655382
60,2020,D1,4.471502
60,2020,D2,5.181187
60,2020,D3,4.889072
60,2020,D4,7.1085043
60,2020,D5,7.431774
60,2020,D6,6.9727745
60,2020,D7,4.40867
60,2020,D8,2.613167
61,2020,D1,3.9460409
61,2020,D2,4.4894557
61,2020,D3,4.3981223
61,2020,D4,6.986716
61,2020,D5,7.2303224
61,2020,D6,6.7348323
61,2020,D7,3.6005828
61,2020,D8,2.090393
62,2020,D1,4.266252
62,2020,D2,4.7717757
62,2020,D3,4.997962
62,2020,D4,6.79204
62,2020,D5,7.1747565
62,2020,D6,6.906789
62,2020,D7,3.3777955
62,2020,D8,2.6263041
63,2020,D1,4.839168
63,2020,D2,5.352806
63,2020,D3,5.005347
63,2020,D4,7.3638377
63,2020,D5,7.389522
63,2020,D6,6.3546667
63,2020,D7,3.6600175
63,2020,D8,2.8079402
1,2021,D1,4.828553
1,2021,D2,5.3463507
1,2021,D3,4.290784
1,2021,D4,6.7591424
1,2021,D5,7.270274
1,2021,D6,7.6459603
1,2021,D7,3.6992476
1,2021,D8,2.9616
2,2021,D1,4.5513988
2,2021,D2,4.8186817
2,2021,D3,3.8383384
2,2021,D4,6.315329
2,2021,D5,6.8508973
2,2021,D6,7.2200646
2,2021,D7,3.5651052
2,2021,D8,2.0313706
3,2021,D1,4.8581147
3,2021,D2,5.2077312
3,2021,D3,4.249258
3,2021,D4,6.8595734
3,2021,D5,6.953041
3,2021,D6,7.7963357
3,2021,D7,3.6452112
3,2021,D8,2.5837114
4,2021,D1,4.937095
4,2021,D2,5.615067
4,2021,D3,4.3878036
4,2021,D4,7.082743
4,2021,D5,7.1274743
4,2021,D6,7.7818446
4,2021,D7,3.7286325
4,2021,D8,2.7416146
5,2021,D1,4.363529
5,2021,D2,5.212774
5,2021,D3,4.065278
5,2021,D4,5.955239
5,2021,D5,7.0879664
5,2021,D6,7.411563
5,2021,D7,3.2287142
5,2021,D8,2.8263392
6,2021,D1,4.878261
6,2021,D2,5.1579404
6,2021,D3,4.5507045
6,2021,D4,6.925078
